doc_id,chunk_id,sentence_text,a_raw_text,a_class,d_surface,d_class,i_phrase_text,c_texts,b_text,o_local_present,o_local_text,statement_type_candidate,iad_rule_type_primary,iad_rule_type_hits,iad_rule_type_n_hits,iad_boundary,iad_position,iad_choice,iad_information,iad_scope,iad_aggregation,iad_payoff,is_education_relevant,is_education_in_title,manual_primary_rule_type,manual_secondary_rule_types,manual_is_unclear,manual_notes,manual_confidence,manual_reviewer
03807803a9187364,22006,"10 (c) NOTICE AND CERTIFICATION.—Not later than 90 11 days after the date of the enactment of this Act, the Sec-12 retary shall revise, and certify to the appropriate congres-13 sional committees regarding such revision, the Foreign Af-14 fairs Manual guidance regarding denial or revocation of 15 a security clearance to expressly state that all review and 16 appeal rights relating thereto shall also apply to any rec-17 ommendation or decision to impose an assignment restric-18 tion or preclusion to an employee.","10 ( c ) NOTICE AND CERTIFICATION.—Not later than 90 11 days after the date of the enactment of this Act ,",explicit,shall,obligation,revise|certify,,,True,"10 (c) NOTICE AND CERTIFICATION.—Not later than 90 11 days after the date of the enactment of this Act, the Sec-12 retary shall revise, and certify to the appropriate congres-13 sional committees regarding such revision, the Foreign Af-14 fairs Manual guidance regarding denial or revocation of 15 a security clearance to expressly state that all review and 16 appeal rights relating thereto shall also apply to any rec-17 ommendation or decision to impose an assignment restric-18 tion or preclusion to an employee.",rule_candidate,boundary,boundary|choice|information,3,1,0,1,1,0,0,0,0,0,,,,,,
03807803a9187364,22113,"5 (a) A DMINISTRATIVE DISCIPLINE.—Not later than 6 30 days after the date of the enactment of this Act, the 7 Secretary of State shall make explicit in writing to all De-8 partment of State personnel, including the Secretary of 9 State, Department employees, contractors, and political 10 appointees, and shall consider updating the Foreign Af-11 fairs Manual and the Foreign Affairs Handbook to explic-12 itly specify, that if any of such personnel does not comply 13 within 60 days with a request for an interview or access 14 to documents from the Office of the Inspector General of 15 the Department, such personnel may be subject to appro-16 priate administrative discipline including, when cir-17 cumstances warrant, suspension without pay or removal.",the 7 Secretary of State,explicit,shall,obligation,make|consider|specify,"if any of such personnel does not comply 13 within 60 days with a request for an interview or access 14 to documents from the Office of the Inspector General of 15 the Department|subject to appro-16 priate administrative discipline including, when cir-17 cumstances warrant, suspension without pay or removal.",,True,"5 (a) A DMINISTRATIVE DISCIPLINE.—Not later than 6 30 days after the date of the enactment of this Act, the 7 Secretary of State shall make explicit in writing to all De-8 partment of State personnel, including the Secretary of 9 State, Department employees, contractors, and political 10 appointees, and shall consider updating the Foreign Af-11 fairs Manual and the Foreign Affairs Handbook to explic-12 itly specify, that if any of such personnel does not comply 13 within 60 days with a request for an interview or access 14 to documents from the Office of the Inspector General of 15 the Department, such personnel may be subject to appro-16 priate administrative discipline including, when cir-17 cumstances warrant, suspension without pay or removal.",rule_candidate,position,choice|position,2,0,1,1,0,0,0,0,0,0,,,,,,
03807803a9187364,22288,2 (2) L IMITATION ON APPOINTMENT .—The ap-3 pointment of the Director pursuant to paragraph (1) 4 shall not result in an increase in the overall full-time 5 equivalent positions within the Department.,2 ( 2 ) L IMITATION ON APPOINTMENT .—The ap-3 pointment of the Director pursuant to paragraph ( 1 ) 4,explicit,shall,prohibition,result,pursuant to paragraph (1) 4 shall not result in an increase in the overall full-time 5 equivalent positions within the Department.|in an increase in the overall full - time 5 equivalent positions within the Department,,True,2 (2) L IMITATION ON APPOINTMENT .—The ap-3 pointment of the Director pursuant to paragraph (1) 4 shall not result in an increase in the overall full-time 5 equivalent positions within the Department.,rule_candidate,boundary,boundary|choice|position,3,1,1,1,0,0,0,0,0,0,,,,,,
03807803a9187364,22322,"4 (a) IN GENERAL.—Not later than 180 days after the 5 date of the enactment of this Act, the Secretary of State 6 shall adopt, and include in the Foreign Affairs Manual, 7 guidelines to collect and utilize information from each dip-8 lomatic post at which the construction of a new embassy 9 compound or new consulate compound would result in the 10 closure or co-location of an American Space, American 11 Center, American Corner, or any other public diplomacy 12 facility under the Secure Embassy Construction and 13 Counterterrorism Act of 1999 (22 U.S.C. 4865 et seq.).",the Secretary of State 6,explicit,shall,obligation,"adopt , 7 guidelines to collect and utilize information from each dip-8 lomatic post at which the construction of a new embassy 9 compound or new consulate compound would result in the 10 closure or co - location of an American Space , American 11 Center , American Corner , or any other public diplomacy 12 facility under the Secure Embassy Construction and 13 Counterterrorism Act of 1999 ( 22 U.S.C. 4865 et seq . )|include",4 ( a ) IN GENERAL.—Not later than 180 days after the 5 date of the enactment of this Act,,True,"4 (a) IN GENERAL.—Not later than 180 days after the 5 date of the enactment of this Act, the Secretary of State 6 shall adopt, and include in the Foreign Affairs Manual, 7 guidelines to collect and utilize information from each dip-8 lomatic post at which the construction of a new embassy 9 compound or new consulate compound would result in the 10 closure or co-location of an American Space, American 11 Center, American Corner, or any other public diplomacy 12 facility under the Secure Embassy Construction and 13 Counterterrorism Act of 1999 (22 U.S.C. 4865 et seq.).",rule_candidate,aggregation,aggregation|choice|information|position,4,0,1,1,1,0,1,0,0,0,,,,,,
03807803a9187364,22464,"10 ‘‘(d) PENALTIES.—The penalties provided for in sec-11 tions 5321 and 5322 of title 31, United States Code, that 12 apply to violations of special measures imposed under sec-13 tion 5318A of title 31, United States Code, shall apply 14 to violations of any order, regulation, special measure, or 15 other requirement imposed under subsection (a) of this 16 section, in the same manner and to the same extent as 17 described in sections 5321 and 5322.",United States Code,explicit,shall,obligation,apply 14,in the same manner and to the same extent as 17 described in sections 5321 and 5322,,True,"10 ‘‘(d) PENALTIES.—The penalties provided for in sec-11 tions 5321 and 5322 of title 31, United States Code, that 12 apply to violations of special measures imposed under sec-13 tion 5318A of title 31, United States Code, shall apply 14 to violations of any order, regulation, special measure, or 15 other requirement imposed under subsection (a) of this 16 section, in the same manner and to the same extent as 17 described in sections 5321 and 5322.",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
03807803a9187364,22979,"7 (3) How the Department may improve individ-8 uals’ access to reconsideration procedures regarding 9 a disqualifying offense for enrollment in a trusted 10 traveler program that requires the involvement of 11 any other Federal, State, local, Tribal, or territorial 12 entity.",the Department,explicit,may,permission,improve individ-8 uals ’ access to reconsideration procedures regarding 9 a disqualifying offense for enrollment,"in a trusted 10 traveler program that requires the involvement of 11 any other Federal , State , local , Tribal , or territorial 12 entity",,True,"7 (3) How the Department may improve individ-8 uals’ access to reconsideration procedures regarding 9 a disqualifying offense for enrollment in a trusted 10 traveler program that requires the involvement of 11 any other Federal, State, local, Tribal, or territorial 12 entity.",rule_candidate,position,choice|position,2,0,1,1,0,0,0,0,0,0,,,,,,
03807803a9187364,22983,"19 Notwithstanding any other provision of law, the Sec-20 retary of Homeland Security shall, with respect to an indi-21 vidual whose enrollment in a trusted traveler program was 22 revoked in error extend by an amount of time equal to 23 the period of revocation the period of active enrollment 24 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 02071",,implicit,shall,obligation,revoked,"Notwithstanding any other provision of law, the Sec-20 retary of Homeland Security shall, with respect to an indi-21 vidual whose enrollment in a trusted traveler program was 22 revoked in error extend by an amount of time equal to 23 the period of revocation the period of active enrollment 24 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 02071|in error extend",,True,"19 Notwithstanding any other provision of law, the Sec-20 retary of Homeland Security shall, with respect to an indi-21 vidual whose enrollment in a trusted traveler program was 22 revoked in error extend by an amount of time equal to 23 the period of revocation the period of active enrollment 24 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 02071",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
04b688f2ea13fc0f,28343,(17) The r ules on liability of provid ers of interm ediar y ser vices set out in this Regulation should only establish when the provid er of inte r mediar y ser vices concer ned cannot be held liable in relation to illegal content provided by the recipients of the ser vice.,,implicit,should,obligation,establish,,,True,(17) The r ules on liability of provid ers of interm ediar y ser vices set out in this Regulation should only establish when the provid er of inte r mediar y ser vices concer ned cannot be held liable in relation to illegal content provided by the recipients of the ser vice.,rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
04b688f2ea13fc0f,28343,"Those r ules should not be underst ood to provide a positive basis f or establishing when a provid er can be held liable, whic h is f or the applicable r ules of U nion or national law to det er mine.",Those r ules,explicit,should,prohibition,be,,,True,"Those r ules should not be underst ood to provide a positive basis f or establishing when a provid er can be held liable, whic h is f or the applicable r ules of U nion or national law to det er mine.",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
04b688f2ea13fc0f,28376,"Recipients of the ser vice should be held liable, where the applicable r ules of U nion and national law det er mining such liability so provi de, f or the illegal cont ent that they provid e and ma",Recipients of the ser vice,explicit,should,obligation,held,,,True,"Recipients of the ser vice should be held liable, where the applicable r ules of U nion and national law det er mining such liability so provi de, f or the illegal cont ent that they provid e and ma",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
04b688f2ea13fc0f,28515,"Theref ore, providers of online platf or ms should be required to provid e f or intern al complaint-handling systems , which meet cer tain conditions that aim to ensure that the syste ms are easily accessible and lead to swif t, non-discr iminator y , non-arbitrar y and fair outcomes, and are subject to human review where automat ed means are used.","Theref ore , providers of online platf or ms",explicit,should,obligation,required,subject to human review where automat ed means are used.,systems,True,"Theref ore, providers of online platf or ms should be required to provid e f or intern al complaint-handling systems , which meet cer tain conditions that aim to ensure that the syste ms are easily accessible and lead to swif t, non-discr iminator y , non-arbitrar y and fair outcomes, and are subject to human review where automat ed means are used.",rule_candidate,information,choice|information|scope,3,0,0,1,1,1,0,0,0,0,,,,,,
04b688f2ea13fc0f,28550,"Prov iders of online platf or ms should send a pr ior war ning bef ore deciding on the suspension, whic h should include the reasons f or the possible",Prov iders of online platf or ms,explicit,should,obligation,send a pr ior war,,,True,"Prov iders of online platf or ms should send a pr ior war ning bef ore deciding on the suspension, whic h should include the reasons f or the possible",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
04b688f2ea13fc0f,28551,"suspension and the means of redress against the decision of the providers of the online platf or m. When deciding on the suspension, provid ers of online platf or ms should send the statemen t of reasons in accordance with the r ules set out in this Regulation.",suspension and the means of redress against the decision of the providers of the online platf or m. When deciding on the suspension,explicit,should,obligation,send the statemen t of reasons in accordance with the r ules set out in this Regulation,in accordance with the r ules set out in this Regulation.,,True,"suspension and the means of redress against the decision of the providers of the online platf or m. When deciding on the suspension, provid ers of online platf or ms should send the statemen t of reasons in accordance with the r ules set out in this Regulation.",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
04b688f2ea13fc0f,28552,"The r ules of this Regulation on misuse should not prevent providers of online platf or ms from taking other measures to address the pro vision of illegal content by recipients of their ser vice or other misuse of their ser vices, including through the violation of their term s and conditions, in accordance with the applicable U nion and national law .",The r ules of this Regulation on misuse,explicit,should,prohibition,prevent providers of online platf or ms,in accordance with the applicable U nion and national law .|in accordance with the applicable U nion and national law,,True,"Those r ules are without prejudice to an y possibility to hold the persons engag ed in misuse liable, including f or damage s, provi ded f or in Union or national law .",rule_candidate,payoff,choice|payoff|scope,3,0,0,1,0,1,0,1,0,0,,,,,,
